,id,song_title,artist,mp3,genre,votes
232,2uRVPeQbsEpRQD0DKr1WTo,Blue Eyes Crying In the Rain,Willie Nelson,https://p.scdn.co/mp3-preview/654d538fb9d8f9c8f99634a30f0f37e584cf2d32?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
230,6QtmvqyqMsEYYXkdxhYATK,Ain't Over You Yet,Flatland Cavalry,https://p.scdn.co/mp3-preview/bd116a5cd5446dd395fc6da8d4bc8912a818b88e?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
258,2BlmSvatp8nJkhk7smfVcZ,Day Drinking,Triston Marez,https://p.scdn.co/mp3-preview/c64271fdd62d3f41828637fde4ccbb42506fbd2e?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
299,4XbxeoBeQnwpsyJyZEMoWc,Take This Job and Shove It,Johnny Paycheck,https://p.scdn.co/mp3-preview/8401520de8944bf3f2168395d5ddc724a07e75ad?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
228,6QAxm6mkOsTaFldlg6Iken,Damn Darlin',49 Winchester,https://p.scdn.co/mp3-preview/96bc6bff849a8b96d6c8a8811023425acf12cae6?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
227,1aSsE0qevtf2YDXmdFOY6b,You Can Have the Crown,Sturgill Simpson,https://p.scdn.co/mp3-preview/201066c88e2ed839247c326e3f0636f4b28b4146?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
226,5GDiNqMe76rDS5ZgPaI03R,Me and Bobby McGee,Kris Kristofferson,https://p.scdn.co/mp3-preview/2a6d32210e2b50f52702daa8c9b3bf13f3f6c55a?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
225,1bp2PcwZgR9LwBdoERsOuJ,Country Squire,Tyler Childers,https://p.scdn.co/mp3-preview/13e3d081d69030023dc538c24aee7fd0a00d77d1?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
224,2xYQTU2bbg6WVAmpY1eae4,Always On My Mind,Willie Nelson,https://p.scdn.co/mp3-preview/2cbaf9ae6234d7973e88068143cf7b1a326f872b?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
223,1cfi4ewXF9ifZ7it025zDK,Traveling Man,Zach Bryan,https://p.scdn.co/mp3-preview/32943568b1c17cbc03b232b22af00243de69558b?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
239,32jHB7W9b08OTorAqR0cJo,I Love This Bar,Toby Keith,https://p.scdn.co/mp3-preview/143ff57b892d21ac3726f667f095946050ed592a?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
240,1UOLcw0uOTOMNLugxtJzeH,Mr. Saturday Night,Jon Pardi,https://p.scdn.co/mp3-preview/f743543f8a70a68df7506fa62129d4a3fef5eebd?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
241,5TWhLgjy8cgb6CRPnnlnn2,Whiskey Bent And Hell Bound,"Hank Williams, Jr.",https://p.scdn.co/mp3-preview/60676594e0033f86d527eb3a7e41a1a4da07bd78?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
242,1TsiwVwHhLgVK8sxBchINM,Tishomingo,Zach Bryan,https://p.scdn.co/mp3-preview/fb5f659049cd1464dd4545859f836d22e1e5002c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
257,5VcgqWaZmEpOERVKn039iM,Ghost Town,Tyler Booth,https://p.scdn.co/mp3-preview/c77a062acbf30e6ae01b3f03863c80e9a9fe2f64?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
256,5JnLiuMgRAWoHYOhatFP3s,People Are Crazy,Billy Currington,https://p.scdn.co/mp3-preview/60d909d2cd9d365619bafb29091ea045ff4dd153?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
255,1kKDVYavcoEH5N6R6ezM6T,Sam,Sturgill Simpson,https://p.scdn.co/mp3-preview/3d24c5d71ebfffb9c9ec555ccb5e7586eaf44b3c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
254,5KMWwtJv3Ll2ROZfMerQs0,Same Old Train,Marty Stuart,https://p.scdn.co/mp3-preview/508a80ab6052269089fe087c2ffd303543f401f6?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
253,6IX9AJCSNoYfnp3kw1wU7K,Dallas,Alan Jackson,https://p.scdn.co/mp3-preview/b332eb3647358b424b4027fb7a3722c049abc4c4?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
252,5KiwfWPrwlAtoi6J8Kxvof,No Shade of Green,Flatland Cavalry,https://p.scdn.co/mp3-preview/0c39052793d29ee32f674f55cff2e07b458efa90?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
251,6IBcOGPsniK3Pso1wHIhew,Forever After All,Luke Combs,https://p.scdn.co/mp3-preview/f567554645060dc7b98d805c539ffd91d9f0f060?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
250,1ldUPmqrCvk6thNYe0oUen,All the Time,Zach Bryan,https://p.scdn.co/mp3-preview/c57c95dcbf358930cdae9df9b1913bb855fde593?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
249,1ltLXh9X0hJzQrRv3HGrLE,The Way She Loves Me,Cody Johnson,https://p.scdn.co/mp3-preview/3f2d8d540718e84c6ea422d4875c5b3997ebc1a9?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
248,2ccuOtUjIyx3tPcsnpeBzJ,Flower Shops (feat. Morgan Wallen),ERNEST,https://p.scdn.co/mp3-preview/cfa5440e9cfd7da653fa9343b06896d40ac4b0df?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
247,5KqldkCunQ2rWxruMEtGh0,The Gambler,Kenny Rogers,https://p.scdn.co/mp3-preview/f68d3a1cd2f5888dcb5676f93f1acd3e21344dd0?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
246,1jICs7TEAcJ8Wv9Yev9hq7,The Housefire,Turnpike Troubadours,https://p.scdn.co/mp3-preview/f1f3ed24866a9b14d5817ae2d4e14f8836c086ba?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
245,6HsXpHn2s6S9arU3Wy7ndc,Whiskey’d My Way,Morgan Wallen,https://p.scdn.co/mp3-preview/bd5a82daf3757ada279d343fb0501825cf5e86b3?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
244,1e7cEhr2dprxwtlRcSBfED,The Cowboy In Me - Yellowstone Edition,Tim McGraw,https://p.scdn.co/mp3-preview/cd20dfef55c5aa331c7a460d67444978790ba5e0?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
243,2bif1HTYdTVgp2x29YKXmU,Half Grown,Zach Bryan,https://p.scdn.co/mp3-preview/4940bd8fc31c42c358a2e17605e56d0d888fc5b1?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
298,4gB7HrYHbJVJ5RFOjxmoq4,One Number Away,Luke Combs,https://p.scdn.co/mp3-preview/b26bfa08c262f016be1c6cb3f8284b1b53ffdca6?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
331,4Fpq4QkR06QRDkujBUk0JY,I Got A Car,George Strait,https://p.scdn.co/mp3-preview/afbc721714e0a7aa306196ef565b1970b309b9b7?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
300,4KmAGKJbeY2DUiLInlet53,Good Hearted Woman,Waylon Jennings,https://p.scdn.co/mp3-preview/39e929efa998219cce02ebf87528c01eba0f9434?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
349,4EuaDcxHmHKS6gZ5iuGba0,Joy Of My Life,Chris Stapleton,https://p.scdn.co/mp3-preview/a473a652842058510e1ae8a5f4540d00782680c2?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
356,0eqCbIWPZgwDB9nDsRZfHh,Honky Tonk Hardwood Floors,Cody Johnson,https://p.scdn.co/mp3-preview/ebb6c0a902111fbb5ad79ec2ab3fa7950613d2e9?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
355,7hBrO5jpSGEbd9X6zxGxQI,All My Rowdy Friends (Have Settled Down),"Hank Williams, Jr.",https://p.scdn.co/mp3-preview/20695e36e98996cbdfe31a02c87d81b379b5d4a5?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
354,0D5L0ZxGyhEFTqhfiXwYxw,It's A Little Too Late - 1996 Greatest Hits Version,Mark Chesnutt,https://p.scdn.co/mp3-preview/b29ca7dfdca9d371a2ad7108d4880723fc011dce?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
353,7eZ8yGicfHsHQmAWwupaY3,Nobody Leaves A Girl Like That,Jon Pardi,https://p.scdn.co/mp3-preview/f7cc2c393a5c854492a7cd589d6d3f6d9623464a?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
352,7oPTiW1fZyvIPeYOZTY4Wh,Flying or Crying,Zach Bryan,https://p.scdn.co/mp3-preview/45f667a53f25cf7b47bed04c27203b8176febe0c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
351,3kPWlLtHjP0jO18AaPQzsz,Borrowed Time,Jon Pardi,https://p.scdn.co/mp3-preview/aaa1c8389842df9503d1ed73aaa72f561e5d4d2a?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
350,3wxgj5N8ZKoZWHDw6FJUf2,Like Jesus Does,Eric Church,https://p.scdn.co/mp3-preview/5a6dd818f447c2d95a0d43f3c71b03c03059f74d?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
348,4Ez6kcErbQw2IBjm62i3Fg,Dance the Night Away,Shane Smith & the Saints,https://p.scdn.co/mp3-preview/595654c02fe968b1a1a5c03fa15dd82e9eceb808?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
358,0IlYvLvA257FhOau31pOK8,By Your Grace,Cody Johnson,https://p.scdn.co/mp3-preview/4bc2847afd2570b672da9359556c2ac330e30888?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
347,3Yn1z4gHFWuhbNP7dopYCD,Boots,Aaron Watson,https://p.scdn.co/mp3-preview/5f2d4c8a9f3fa309d2d7446202319ebb84741950?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
346,7njoWVpJbAiTkyT6rKwbze,If I Could Make a Living,Clay Walker,https://p.scdn.co/mp3-preview/7993797cbc80551632968f6ee4f1e7e0c0d0a571?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
345,4FIIaVhMlCDlIRPUWtd7Ax,Pay No Rent,Turnpike Troubadours,https://p.scdn.co/mp3-preview/eb98764565446c75da9d33edd332a2e95ac29727?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
344,0113kB5PUEGvDHVBopCuTo,Creeker,Tyler Childers,https://p.scdn.co/mp3-preview/0e33316d621371c18440d4c48da56dcbba632873?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
343,0O2izP3C8dWsZrBVbjkLm9,Cool Under Pressure,Randall King,https://p.scdn.co/mp3-preview/45367b4bcff2fb07e106edc0cc961179daa515a3?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
342,7yrJnekdlwWARt5lmVqJ6L,Burn Out,Midland,https://p.scdn.co/mp3-preview/4838eadb48728fa670823b6807285d014fdf24af?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
341,0EYBK3ZxxO8VlN5cJ9MiYN,One I Want,Flatland Cavalry,https://p.scdn.co/mp3-preview/3781099c276a265a03fc27ce02506867e91c55ed?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
357,03ZQQa7FnfggPBfYQVpa9a,Traveler’s Song,Flatland Cavalry,https://p.scdn.co/mp3-preview/b0d455db9f77e2f3c44a96ab0dbaec67a3e6fd16?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
359,0EsozsJjBFWTGXcfQHU7iQ,Jack Daniels,Eric Church,https://p.scdn.co/mp3-preview/bc8c99175474746face3c036dee91da3fb070e6e?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
301,7lNmcW2wW6ciV9Rhh8YOMe,Something in the Orange - Z&E's Version,Zach Bryan,https://p.scdn.co/mp3-preview/a45fedf4f53cc0c980c7b8667256bb968399f7e3?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
369,4M45PHoOl3FSsRgNyD6yAK,Paycheck to Paycheck,Mike and the Moonpies,https://p.scdn.co/mp3-preview/6727d6c3a7305061d06d2c659bfd6db2db07c976?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
376,4ipZsAA3YuqCDSXiPoEGIv,I'm Gonna Miss Her,Brad Paisley,https://p.scdn.co/mp3-preview/85fe37dcfee6cef5665c0ea387691649ce141220?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
375,4H3waktCzPSdbngl9nRRSO,Another Bullet,Randall King,https://p.scdn.co/mp3-preview/9aead0f0213298e39e3943c2c58a791707ef8850?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
374,4GyD3o5hWoyCuYpdlzZlRL,Doin' This,Luke Combs,https://p.scdn.co/mp3-preview/d798756e3f10d1dfb7b70e07bdfd753472088102?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
373,7J9ARWRkMtXMYeF8RxJEjn,Don't Close Your Eyes,Keith Whitley,https://p.scdn.co/mp3-preview/f80b376dd1c614dbc68599fcd37a11fe4b9fe56e?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
372,4REjaHRPmVb7btssqChJSy,American Remains,The Highwaymen,https://p.scdn.co/mp3-preview/5053d1376678e4ac7d560658ce69c18244264db6?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
371,7G6l2FtQyRhQgYgut2I6i8,As Good As I Once Was,Toby Keith,https://p.scdn.co/mp3-preview/c2e9e39a5efe08ee4cf2050394b13d4a617f4c5e?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
370,0Is8zshpnWUiFQJIYAMrQN,Crooked Teeth,Zach Bryan,https://p.scdn.co/mp3-preview/e2a53c9f02023b682f9923e8ef0110c18ab2ee15?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
368,4jp9FimhP2bQ93vR0A5r7b,Damn Strait,Scotty McCreery,https://p.scdn.co/mp3-preview/08c1f78f28f51c927e4395ec7fcaf90752be9bfe?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
360,7FHKRS9eHdgDsjLzcPX5xx,Talk Is Cheap,Alan Jackson,https://p.scdn.co/mp3-preview/cd2fd4bb8bb91596113faf459824354b1070a765?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
367,4BHZkfsosLJqCviTO84tpq,Known for Loving You,Cody Johnson,https://p.scdn.co/mp3-preview/d3815971b5ca65d7b7f989924c96c3274836b6cf?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
366,0aW7CSfoMBKBzLE7VerHyn,If Heaven Wasn't So Far Away,Justin Moore,https://p.scdn.co/mp3-preview/396671f9fbf2dfbfecf128630953aa86bcc843f5?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
365,03IsQTh85NKrbTrc3MZU48,There's A Tear In My Beer,"Hank Williams, Jr.",https://p.scdn.co/mp3-preview/d8f766892a1badd12c7e341fddf128dc6ada4940?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
364,0kOG4bwpKgRlcJw1NA6csR,Long Hot Summer Day,Turnpike Troubadours,https://p.scdn.co/mp3-preview/98ab2dbcf5ea4bd64315c43a146346112af3b65a?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
363,79QYGruWwuNp5EZ7ZCo7iJ,Wrecked,Turnpike Troubadours,https://p.scdn.co/mp3-preview/204bc76183f9e1ffce01a89046b6be29c0f9d6e7?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
362,0QRO8Mz2U4nXKBnFybworx,Heaven Sent,The Steeldrivers,https://p.scdn.co/mp3-preview/74b67a3403391f939d521dfa968d5fe90937a704?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
361,4GiXBCUF7H6YfNQsnBRIzl,Lucky Man,Montgomery Gentry,https://p.scdn.co/mp3-preview/b81197382c43c60afaba8f45b38c8489cb5698e9?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
340,0VU5k3vCrpqDgUygMjiFYj,Copperhead Road,Steve Earle,https://p.scdn.co/mp3-preview/865352002183a26700c6607648ea6a822d8ae195?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
339,01UIV0h3Dtzvyi3xpbFTg9,One Day,Triston Marez,https://p.scdn.co/mp3-preview/d54637f95bdb1f4967a7dc2c0360c9403b28165e?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
338,0VMoMJY1x5R3NGwBPL9ojE,Cypress Hills and the Big Country,Colter Wall,https://p.scdn.co/mp3-preview/658443d5b3b57167a68108478195638c9735d64c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
310,0FuaxhI17w2hPRdN4sDSaG,Kansas City Southern,Turnpike Troubadours,https://p.scdn.co/mp3-preview/c38091973119adb5a0f227c4e610e5b25bf0330a?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
317,4686eQ81DEswHa90bcdlC9,Rock and A Hard Place,Bailey Zimmerman,https://p.scdn.co/mp3-preview/53e48c52ab72f883e3494e809808880d90f8694f?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
316,0gSc5Vo4tczXkHb2V208jz,Sunday Morning Coming Down,Kris Kristofferson,https://p.scdn.co/mp3-preview/8d3f2c2cb87f3a09c16b1bd0fc5cda630480bdeb?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
315,7rr2MisgPp9gRn1ydcwpe7,West Texas in My Eye,The Panhandlers,https://p.scdn.co/mp3-preview/4597a8f682489b66d030336f5f7ee4f92dec6f65?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
314,7DQjWFjaiPULrsqgsZueF3,If It Hadn't Been For Love,The Steeldrivers,https://p.scdn.co/mp3-preview/abc93fb3f306fc2ae266345547759fdd6ac51c50?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
313,4J8I1iX17piXYbzDwgP9Eh,Mine,Zach Bryan,https://p.scdn.co/mp3-preview/70f53c9d8931e0c2b3530f3d27ede86b955c80fa?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
312,3fqwjXwUGN6vbzIwvyFMhx,Tennessee Whiskey,Chris Stapleton,https://p.scdn.co/mp3-preview/ff420867ccf77f0d187a0aa48eb4eac7c1d2ba8e?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
311,7Dxes6VnfbZYV0S2QTnVuT,I Wish Grandpas Never Died,Riley Green,https://p.scdn.co/mp3-preview/7d4697c94e569141a78e3af795ba0e688e502d80?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
309,0e05wFNr6zg1ULcp4NKs1p,Two Dozen Roses,Shenandoah,https://p.scdn.co/mp3-preview/53687e3a0e742c046e23b54475397ea915b1ea01?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
337,01aR35r5Npe8WtZKvGfi0G,Blood Feud,Charles Wesley Godwin,https://p.scdn.co/mp3-preview/a12da26866c831b3be3c5a642cd8b9c52a184461?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
308,09qzRI951OVkXGCc33gzcT,My Maria,Brooks & Dunn,https://p.scdn.co/mp3-preview/ec2f23bc1e4046cc6b5a3827eaa0789f629ff422?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
307,7Jv0DExnLwItv5yVTBWelP,Sleeping Alone,Flatland Cavalry,https://p.scdn.co/mp3-preview/b4ccd39bf1f2eba648ab04ec28759b16ca8e498e?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
306,3olGkpomYOWwRZsbFTZqiX,Devil Always Made Me Think Twice,Chris Stapleton,https://p.scdn.co/mp3-preview/7fee31d53d5ff18d909dcdb7856e59bb6cf1f532?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
305,09XhG1jx1jq5yfcba1hgpN,Treasure,Cody Johnson,https://p.scdn.co/mp3-preview/8cf1d113784346536f69a75e3ef147ec2f5181aa?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
304,3nKLfeoq3YedJIZqvRW3Qz,I Don't Need Your Rockin' Chair - Version w/special guests,Mark Chesnutt,https://p.scdn.co/mp3-preview/db571b328aaa420438b1950407cd54a0cf705940?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
303,7E2DqvnVtbIrFrL5X6YH9Q,Beer For My Horses,Toby Keith,https://p.scdn.co/mp3-preview/122ea99a3411e257ed0fcbd7d1a6144afc793152?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
302,0fCwTrRNfoNk962ati8n2K,All Your'n,Tyler Childers,https://p.scdn.co/mp3-preview/68100bbf791a2d80503e550152adfaf3a3470288?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
318,3hheOcd8O9orTRsdzFYY4e,Where Cowboys Are King,Cody Johnson,https://p.scdn.co/mp3-preview/3acd7b8e1ea5fcdb3cdda885bf0e71587ad1885f?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
319,7KGk2u6biH9aZiHcpgSARd,Needle Fall Down,Charles Wesley Godwin,https://p.scdn.co/mp3-preview/0a2341faf812ad5ab62e659f6f7e2b2b6da94481?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
320,7lUE02KHkZM44BZgjCaWRO,Meet In the Middle,Diamond Rio,https://p.scdn.co/mp3-preview/2db21e078b01fa41acb65e113752f43e91c45e2c?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
321,0gX5gQnH4q1b6ZGiqad4aB,Humble Folks,Flatland Cavalry,https://p.scdn.co/mp3-preview/618b766de2ea60f3b0d654e7f00ae12536b17da5?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
336,77dcKrzRUI02XjHd2okARp,A Country Boy Can Survive,"Hank Williams, Jr.",https://p.scdn.co/mp3-preview/c48f51f00f1aa65fa1cb0a0df566ae1ff39fb594?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
335,3xxjOdeAwsrzwUY0njaiNS,If She Wants a Cowboy,Zach Bryan,https://p.scdn.co/mp3-preview/ee620ba64f5a5c8b8581f93dd9c58d83061cf2d8?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
334,0JZGN7ASIqeSShQhrxhe0y,Blue Blooded Woman,Alan Jackson,https://p.scdn.co/mp3-preview/cc9c92beaf1920ba06db56ba8f638cb19e584071?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
333,4BosEYlL2JuVKY3775dY69,Tuggin’ on My Heartstrings,Randall King,https://p.scdn.co/mp3-preview/fa102b2e079526039fd7e71a867de806c0176786?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
332,3aE2nVqi74IFBRdxusjb2p,Gone Gone Gone,Turnpike Troubadours,https://p.scdn.co/mp3-preview/6bb2213ab7b096390a234df5dec19c9d7f9967a5?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
221,5wane5dFpp8xgriui6y0c7,Ol' Red,Blake Shelton,https://p.scdn.co/mp3-preview/a470276cb45c235d8dfe4ad0111ad19846f5e390?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
330,77OK2W45f7DEYgUEQs00PY,Highway Boys,Zach Bryan,https://p.scdn.co/mp3-preview/30af10c82bb148599edd4b5883b57e17fdfe74a9?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
329,7aEtlGHoiPAfRB084NiDmx,Beer Never Broke My Heart,Luke Combs,https://p.scdn.co/mp3-preview/c7f6e8d82c8f97ca31cd48fdb366e77a42544e1d?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
328,4WScDSwAa9m48pgHugVkCo,"Luckenbach, Texas (Back to the Basics of Love) (feat. Willie Nelson)",Waylon Jennings,https://p.scdn.co/mp3-preview/70b81250ac701cf4b743fb46c5d22a21edfc9747?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
327,7jWbXvrgdbkajU8L28ahn5,Highwayman,The Highwaymen,https://p.scdn.co/mp3-preview/5f9499330054385118929b2af715ea5b0fcde96b?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
326,3otfuQ3trRADJcgovQdMNW,God Bless the Boy (Cori's Song),Cody Johnson,https://p.scdn.co/mp3-preview/8ce87dd3304638bd032b6c077937d485f2a8dceb?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
325,0AQquaENerGps8BQmbPw14,Big Iron,Marty Robbins,https://p.scdn.co/mp3-preview/1bf7ad06e9cc6fd9980d2e9dcced90e16c1a9172?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
324,0cThXovxrvU68JuzYUXhJT,Tulsa Time,Don Williams,https://p.scdn.co/mp3-preview/0385d1de8a6d9e21889b37ff69e5953e4a059cc0?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
323,4IZOdhEvXYWqh5XAXYzBk3,Wild as You,Cody Johnson,https://p.scdn.co/mp3-preview/af59f5e6ab2e21e2a9d26403f060eb4575dcd1c7?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
322,4ezCwgeG8vFDxvNtiUGMmm,Understand Why,Cody Johnson,https://p.scdn.co/mp3-preview/e1d97e934c6d18f0d6b4654cdff3d280eb34d932?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
222,2ulBBx6YQ3qY3ci34RadtN,She's In Love With The Boy - Single Version,Trisha Yearwood,https://p.scdn.co/mp3-preview/6488d993c74675527bdd461eb3379ce32c1db255?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
189,1ne9wOtDF2jM6Cm8WBkaER,Rocky Mountain High,John Denver,https://p.scdn.co/mp3-preview/fa823400d79048d7022369b8aee19894d18cd680?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
220,5FYdyPcP06Xi0KBjF7re5o,Monday Morning Merle,Cody Johnson,https://p.scdn.co/mp3-preview/3473348a47cec02f13338053648dd1d98cf7fee3?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
112,50QWBrZFAhD6N4B0tbfET9,Maggie's Song,Chris Stapleton,https://p.scdn.co/mp3-preview/df6ee571ef25a13ad8035429a54a5b8dbac89556?cid=e0b8bdf6c58f487db4c9c4fe2f924e7b,traditional,2.0
